image_path,label,file_name,file_size_kb,is_valid,width,height,channels
data\raw\Recyclable\cans_all_type\aluminum-cans-p4bj2zq8ghz8sr6olvxa68f6em8uc1rra8lni6kazw-fbe6b699.jpg,recyclable,aluminum-cans-p4bj2zq8ghz8sr6olvxa68f6em8uc1rra8lni6kazw-fbe6b699.jpg,449.3,True,500,350,3
data\raw\Organic\kitchen_waste\maxresdefault5.jpg,organic,maxresdefault5.jpg,248.82,True,1280,720,3
data\raw\Recyclable\paper_products\recyclablesbecome.jpg,recyclable,recyclablesbecome.jpg,43.38,True,613,762,3
data\raw\Hazardous\pesticides\24168828280_943a25d118_z-640x400.jpg,hazardous,24168828280_943a25d118_z-640x400.jpg,233.84,True,640,400,3
data\raw\Organic\coffee_tea_bags\coffee_tea_bags.jpg,organic,coffee_tea_bags.jpg,83.19,True,900,516,3
data\raw\Non-Recyclable\ceramic_product\Glass-recycling.jpg,non-recyclable,Glass-recycling.jpg,101.03,True,1280,720,3
data\raw\Hazardous\e-waste\depositphotos_30453211-stock-photo-modern-electronic-waste.jpg,hazardous,depositphotos_30453211-stock-photo-modern-electronic-waste.jpg,135.18,True,1023,682,3
data\raw\Recyclable\plastic_bottles\750-soda-extra-punch-plastic-bottle-kinley-original-imafcvvq3gqyzxrf.jpeg,recyclable,750-soda-extra-punch-plastic-bottle-kinley-original-imafcvvq3gqyzxrf.jpeg,50.57,True,279,1000,3
data\raw\Organic\food_scraps\girl20edible20vegetables20food20DH-1562441019.jpg,organic,girl20edible20vegetables20food20DH-1562441019.jpg,313.18,True,1200,890,3
data\raw\Recyclable\glass_containers\etics-cartoon-style-clip-art-for-mobile-app-isolated-rgb-illustration-vector.jpg,recyclable,etics-cartoon-style-clip-art-for-mobile-app-isolated-rgb-illustration-vector.jpg,83.33,True,1920,1920,3
data\raw\Hazardous\batteries\lithium-vs-alkaline-batteries-where-the-differences-and-which-is-better.jpg,hazardous,lithium-vs-alkaline-batteries-where-the-differences-and-which-is-better.jpg,49.51,True,1000,750,3
data\raw\Non-Recyclable\sanitary_napkin\007481869_1-f6ad30c61ad557672837a415717eec59.png,non-recyclable,007481869_1-f6ad30c61ad557672837a415717eec59.png,110.85,True,725,1024,3
data\raw\Non-Recyclable\ceramic_product\IMG_3214.JPG.jpg,non-recyclable,IMG_3214.JPG.jpg,230.28,True,640,640,3
data\raw\Hazardous\e-waste\bulbs2 - Copy.jpg,hazardous,bulbs2 - Copy.jpg,31.02,True,620,240,3
data\raw\Organic\coffee_tea_bags\PS_ImmunityBoost_Pack-MockUp-with-Teabag_FRONT_600x.png,organic,PS_ImmunityBoost_Pack-MockUp-with-Teabag_FRONT_600x.png,202.76,True,600,600,3
data\raw\Organic\kitchen_waste\6106-05977845a_2400x1600.jpg.jpg,organic,6106-05977845a_2400x1600.jpg.jpg,198.47,True,1536,864,3
data\raw\Organic\yard_trimmings\21234793-standard.jpg,organic,21234793-standard.jpg,161.27,True,665,498,3
data\raw\Hazardous\paints\18109287.jpg,hazardous,18109287.jpg,155.03,True,400,516,3
data\raw\Organic\kitchen_waste\content13101.jpg,organic,content13101.jpg,293.12,True,1000,562,3
data\raw\Non-Recyclable\diapers\diaper-biodegradable-1567090472295.jpg,non-recyclable,diaper-biodegradable-1567090472295.jpg,37.55,True,1200,628,3
data\raw\Organic\kitchen_waste\pit-composting-kitchen-scraps.jpg,organic,pit-composting-kitchen-scraps.jpg,182.69,True,730,500,3
data\raw\Hazardous\pesticides\n-spraying-toxic-pesticides-insecticides-corn-growing-plantation_473712-3185.jpg,hazardous,n-spraying-toxic-pesticides-insecticides-corn-growing-plantation_473712-3185.jpg,87.19,True,626,417,3
data\raw\Recyclable\cans_all_type\canned-food-fish-1200x628-facebook-1200x628.jpg,recyclable,canned-food-fish-1200x628-facebook-1200x628.jpg,143.95,True,1200,628,3
data\raw\Non-Recyclable\sanitary_napkin\tor-illustration-isolated-on-transparent-background-menstrual-cup-1546366844.jpg,non-recyclable,tor-illustration-isolated-on-transparent-background-menstrual-cup-1546366844.jpg,1217.04,True,1500,1600,3
data\raw\Recyclable\cans_all_type\CAN-BODY-03-longfit.png,recyclable,CAN-BODY-03-longfit.png,30.21,True,727,727,3
data\raw\Organic\coffee_tea_bags\coffee-dip-bag.jpeg,organic,coffee-dip-bag.jpeg,402.35,True,2000,1262,3
data\raw\Recyclable\glass_containers\my-borosil-storage-jars-12-pc-set-endura-airtight-glass-jar-set-of-12-29569577058442.jpg,recyclable,my-borosil-storage-jars-12-pc-set-endura-airtight-glass-jar-set-of-12-29569577058442.jpg,140.12,True,1000,1000,3
data\raw\Non-Recyclable\platics_bags_wrappers\cenn3ctnls1xawwoaenx.png,non-recyclable,cenn3ctnls1xawwoaenx.png,994.79,True,1316,719,3
data\raw\Recyclable\paper_products\art-attachment-background-boat-40906.jpeg,recyclable,art-attachment-background-boat-40906.jpeg,169.25,True,1280,720,3
data\raw\Recyclable\paper_products\paper-recycling-business.jpg,recyclable,paper-recycling-business.jpg,97.23,True,960,540,3
data\raw\Recyclable\glass_containers\glass-bottle-or-jar.jpg,recyclable,glass-bottle-or-jar.jpg,2856.81,True,2734,3545,3
data\raw\Organic\kitchen_waste\composting-kitchen-waste.jpg,organic,composting-kitchen-waste.jpg,81.0,True,730,387,3
data\raw\Recyclable\glass_containers\500-GM-SQ-FANCY-scaled-e1674476779127.jpg,recyclable,500-GM-SQ-FANCY-scaled-e1674476779127.jpg,190.34,True,1708,1824,3
data\raw\Recyclable\plastic_bottles\scenes-in-bottles.png,recyclable,scenes-in-bottles.png,154.11,True,479,458,3
data\raw\Recyclable\cans_all_type\sz3rxrno.jpg,recyclable,sz3rxrno.jpg,417.08,True,1400,1200,3
data\raw\Non-Recyclable\platics_bags_wrappers\Plastic-carrier-bags.jpg,non-recyclable,Plastic-carrier-bags.jpg,317.29,True,620,413,3
data\raw\Organic\egg_shells\white-egg-shell-granules.jpg,organic,white-egg-shell-granules.jpg,111.02,True,1000,1333,3
data\raw\Organic\yard_trimmings\How-To-Dispose-of-Yard-Waste-9.jpg,organic,How-To-Dispose-of-Yard-Waste-9.jpg,3293.95,True,1125,1500,3
data\raw\Non-Recyclable\sanitary_napkin\hospitalwaste2013-151112203752-lva1-app6892-thumbnail.jpg,non-recyclable,hospitalwaste2013-151112203752-lva1-app6892-thumbnail.jpg,36.04,True,640,480,3
data\raw\Non-Recyclable\diapers\Issue43.png,non-recyclable,Issue43.png,815.49,True,566,792,3
data\raw\Recyclable\cans_all_type\-of-soda-drinks-in-aluminum-cans-isolated-on-white-with-clipping-path-brands.jpg,recyclable,-of-soda-drinks-in-aluminum-cans-isolated-on-white-with-clipping-path-brands.jpg,72.27,True,1300,802,3
data\raw\Non-Recyclable\ceramic_product\Tea-Bowl2-1024x739.jpg,non-recyclable,Tea-Bowl2-1024x739.jpg,102.25,True,1024,739,3
data\raw\Recyclable\cans_all_type\qad-blog-aluminum-cans.png,recyclable,qad-blog-aluminum-cans.png,728.91,True,1024,512,3
data\raw\Hazardous\e-waste\Electronic-Waste-E-Waste-WEEE.jpg,hazardous,Electronic-Waste-E-Waste-WEEE.jpg,233.45,True,1920,1282,3
data\raw\Organic\yard_trimmings\yard-waste.png,organic,yard-waste.png,2293.0,True,2593,1739,3
data\raw\Organic\yard_trimmings\maxresdefault.jpg,organic,maxresdefault.jpg,154.54,True,1280,720,3
data\raw\Organic\egg_shells\81E5gnm5CnL._AC_UF10001000_QL80_.jpg,organic,81E5gnm5CnL._AC_UF10001000_QL80_.jpg,96.23,True,1000,983,3
data\raw\Recyclable\glass_containers\il_500x500.4386032401_rgev.jpg,recyclable,il_500x500.4386032401_rgev.jpg,31.21,True,500,500,3
data\raw\Organic\yard_trimmings\grass-clippings.jpg.webp,organic,grass-clippings.jpg.webp,120.36,True,847,567,3
data\raw\Hazardous\e-waste\stock-photo-old-lamps-and-lightbulbs-collection-in-a-waste-bin-2167268987.jpg,hazardous,stock-photo-old-lamps-and-lightbulbs-collection-in-a-waste-bin-2167268987.jpg,414.03,True,1500,1177,3
data\raw\Organic\egg_shells\chicken-of-eggshells.jpg,organic,chicken-of-eggshells.jpg,146.95,True,954,1055,3
data\raw\Recyclable\cans_all_type\63782947220781457915.3.20-20Recycling20main800.jpg,recyclable,63782947220781457915.3.20-20Recycling20main800.jpg,136.31,True,800,800,3
data\raw\Organic\egg_shells\egg-shells2.jpg,organic,egg-shells2.jpg,207.82,True,1000,667,3
data\raw\Recyclable\cans_all_type\png-clipart-aluminum-can-recycling-bin-rubbish-bins-waste-paper-baskets-others-recycling-waste.png,recyclable,png-clipart-aluminum-can-recycling-bin-rubbish-bins-waste-paper-baskets-others-recycling-waste.png,130.11,True,900,600,3
data\raw\Hazardous\pesticides\HERBICIDES-2.jpg,hazardous,HERBICIDES-2.jpg,44.96,True,750,750,3
data\raw\Hazardous\e-waste\how-fluorescents-work.jpg,hazardous,how-fluorescents-work.jpg,136.38,True,1200,895,3
data\raw\Hazardous\e-waste\-garbage-sorting-eco-friendly-sign-for-web-page-app-ui-ux-gui-design-2CPCA8A - Copy.jpg,hazardous,-garbage-sorting-eco-friendly-sign-for-web-page-app-ui-ux-gui-design-2CPCA8A - Copy.jpg,87.09,True,1230,1390,3
data\raw\Non-Recyclable\diapers\429348994-baby-crawling-away-from-camera-wearing-disposable-diaper.jpg,non-recyclable,429348994-baby-crawling-away-from-camera-wearing-disposable-diaper.jpg,41.16,True,1000,667,3
data\raw\Hazardous\e-waste\box1-img - Copy.png,hazardous,box1-img - Copy.png,178.14,True,668,425,3
data\raw\Hazardous\batteries\fenrg-08-571440-g001.jpg,hazardous,fenrg-08-571440-g001.jpg,179.12,True,1950,1268,3
data\raw\Hazardous\batteries\Batteries_-Lithium-Ion-Battery-and-Lithium-Polymer-Battery-Explained.png,hazardous,Batteries_-Lithium-Ion-Battery-and-Lithium-Polymer-Battery-Explained.png,241.12,True,2240,1260,3
data\raw\Non-Recyclable\sanitary_napkin\096_main.jpg,non-recyclable,096_main.jpg,33.52,True,740,400,3
data\raw\Organic\coffee_tea_bags\sted-Coffee-Bean-Tea-Bags-for-400g-500g-1kg-Stand-up-Mylar-Zip-Lock-Pouches.webp,organic,sted-Coffee-Bean-Tea-Bags-for-400g-500g-1kg-Stand-up-Mylar-Zip-Lock-Pouches.webp,336.67,True,1500,1500,3
data\raw\Recyclable\cans_all_type\depositphotos_537407962-stock-photo-ukraine-chernivtsi-november-pile-garbage.jpg,recyclable,depositphotos_537407962-stock-photo-ukraine-chernivtsi-november-pile-garbage.jpg,84.33,True,600,401,3
data\raw\Organic\yard_trimmings\stock-photo-wheelbarrow-full-with-garden-weeds-and-tools-in-a-garden-399197368.jpg,organic,stock-photo-wheelbarrow-full-with-garden-weeds-and-tools-in-a-garden-399197368.jpg,1114.59,True,1500,1105,3
data\raw\Recyclable\cans_all_type\1665075294-can-packaging-options-white-text.jpg,recyclable,1665075294-can-packaging-options-white-text.jpg,204.93,True,1920,1000,3
data\raw\Hazardous\e-waste\stock-photo-hazardous-waste-on-a-black-background-681808615 - Copy.jpg,hazardous,stock-photo-hazardous-waste-on-a-black-background-681808615 - Copy.jpg,677.27,True,1500,1101,3
data\raw\Hazardous\paints\51V5ThxCh2L._AC_SL1035_.jpg,hazardous,51V5ThxCh2L._AC_SL1035_.jpg,44.06,True,571,964,3
data\raw\Hazardous\paints\Paint-Solvents-and-Thinners.jpg,hazardous,Paint-Solvents-and-Thinners.jpg,50.17,True,1250,500,3
data\raw\Recyclable\plastic_bottles\_106025465_gettyimages-997802542.jpg,recyclable,_106025465_gettyimages-997802542.jpg,198.71,True,976,549,3
data\raw\Non-Recyclable\platics_bags_wrappers\fe12a09c3997999f704e9f6c38890b90.jpg,non-recyclable,fe12a09c3997999f704e9f6c38890b90.jpg,1002.06,True,2464,3220,3
data\raw\Organic\kitchen_waste\13399_2022_2473_Fig1_HTML.png,organic,13399_2022_2473_Fig1_HTML.png,329.69,True,685,420,3
data\raw\Non-Recyclable\platics_bags_wrappers\gettyimages-163310627.jpg,non-recyclable,gettyimages-163310627.jpg,837.51,True,1883,1883,3
data\raw\Non-Recyclable\platics_bags_wrappers\rechakra-cropped-1618918786.jpg,non-recyclable,rechakra-cropped-1618918786.jpg,200.36,True,1080,675,3
data\raw\Recyclable\plastic_bottles\mysoda-bottle-0.5l-white-2pcs-crop.jpg,recyclable,mysoda-bottle-0.5l-white-2pcs-crop.jpg,86.65,True,800,812,3
data\raw\Hazardous\e-waste\25896.jpg,hazardous,25896.jpg,38.74,True,560,420,3
data\raw\Non-Recyclable\platics_bags_wrappers\-bags-vegetables-peppers-tomatoes-carrots-onions-from-the-supermarket-RXCRHT.jpg,non-recyclable,-bags-vegetables-peppers-tomatoes-carrots-onions-from-the-supermarket-RXCRHT.jpg,224.06,True,1300,956,3
data\raw\Organic\coffee_tea_bags\2013-03-05-08.51.26.png,organic,2013-03-05-08.51.26.png,1392.94,True,960,1280,3
data\raw\Hazardous\e-waste\iPleaders-17.jpg,hazardous,iPleaders-17.jpg,1761.15,True,2000,1000,3
data\raw\Hazardous\e-waste\Five-Reasons-Why-E-Waste-Recycling-is-Important-1-1024x517 - Copy.jpg,hazardous,Five-Reasons-Why-E-Waste-Recycling-is-Important-1-1024x517 - Copy.jpg,108.46,True,1024,517,3
data\raw\Organic\yard_trimmings\iStock-leaves-rack-fall-sized.jpg,organic,iStock-leaves-rack-fall-sized.jpg,854.09,True,1070,490,3
data\raw\Organic\food_scraps\42f8fcd0-2ddc-4d55-bb9f-ed434d_1200x768.jpeg,organic,42f8fcd0-2ddc-4d55-bb9f-ed434d_1200x768.jpeg,42.21,True,773,435,3
data\raw\Organic\kitchen_waste\Food20Waste.jpg,organic,Food20Waste.jpg,134.36,True,1470,980,3
data\raw\Organic\food_scraps\food-ngo_bbdf8874-4643-11e6-8e05-c384b245cd95.jpg,organic,food-ngo_bbdf8874-4643-11e6-8e05-c384b245cd95.jpg,55.67,True,640,480,3
data\raw\Non-Recyclable\diapers\12.jpg,non-recyclable,12.jpg,274.77,True,853,480,3
data\raw\Non-Recyclable\diapers\pampers-new-baby-diaper-size-new-born-packet-of-24-6.1-1669709994.jpg,non-recyclable,pampers-new-baby-diaper-size-new-born-packet-of-24-6.1-1669709994.jpg,149.91,True,1499,1469,3
data\raw\Recyclable\cans_all_type\crushed-tin-can-isolated-2BY4XX9.jpg,recyclable,crushed-tin-can-isolated-2BY4XX9.jpg,76.43,True,974,1390,3
data\raw\Hazardous\e-waste\how-to-dispose-of-light-bulbs-section-3.jpg,hazardous,how-to-dispose-of-light-bulbs-section-3.jpg,226.83,True,1025,625,3
data\raw\Recyclable\cans_all_type\rice-Easy-Operation-Pop-Top-Can-for-Electronic-Industry-Aluminum-Scrap-Metal.jpg,recyclable,rice-Easy-Operation-Pop-Top-Can-for-Electronic-Industry-Aluminum-Scrap-Metal.jpg,224.95,True,1400,700,3
data\raw\Non-Recyclable\stroform_product\English-quick-summary_2021-11-16-014257_agwg.jpg,non-recyclable,English-quick-summary_2021-11-16-014257_agwg.jpg,81.22,True,670,627,3
data\raw\Non-Recyclable\diapers\20003932-2_4-pampers-baby-dry-small-11-diapers.jpg,non-recyclable,20003932-2_4-pampers-baby-dry-small-11-diapers.jpg,29.21,True,500,500,3
data\raw\Non-Recyclable\platics_bags_wrappers\garbage-1260833_1280.jpg,non-recyclable,garbage-1260833_1280.jpg,500.51,True,1280,960,3
data\raw\Organic\food_scraps\Bobby-Berk_Veggie-Scraps_Sustainable_3.jpg,organic,Bobby-Berk_Veggie-Scraps_Sustainable_3.jpg,308.09,True,2012,1340,3
data\raw\Recyclable\plastic_bottles\1.5.jpg,recyclable,1.5.jpg,32.4,True,600,580,3
data\raw\Organic\coffee_tea_bags\FUR.TEA.107739981_1672739541471.webp,organic,FUR.TEA.107739981_1672739541471.webp,45.31,True,1500,1500,3
data\raw\Recyclable\plastic_bottles\botella-plastico.jpg,recyclable,botella-plastico.jpg,49.86,True,920,720,3
data\raw\Non-Recyclable\platics_bags_wrappers\stic-bags-and-wrappers-by-household-in-fresno-ca-usa-for-november-1592647813.jpg,non-recyclable,stic-bags-and-wrappers-by-household-in-fresno-ca-usa-for-november-1592647813.jpg,1936.74,True,1500,1087,3
data\raw\Recyclable\cans_all_type\aluminum-cans-collected-for-recycling-center-AP5B7K.jpg,recyclable,aluminum-cans-collected-for-recycling-center-AP5B7K.jpg,378.91,True,1300,955,3
data\raw\Hazardous\pesticides\GEF_ChemicalsWaste_2023_04-1.jpg,hazardous,GEF_ChemicalsWaste_2023_04-1.jpg,114.36,True,618,800,3
data\raw\Hazardous\paints\81YecOeujXL._AC_SL1500_.jpg,hazardous,81YecOeujXL._AC_SL1500_.jpg,119.6,True,842,1500,3
data\raw\Recyclable\paper_products\media2F14d2F14d799bf-bb7d-4c4f-ab41-23cb516d7c292Fimage.png,recyclable,media2F14d2F14d799bf-bb7d-4c4f-ab41-23cb516d7c292Fimage.png,66.27,True,700,247,3
data\raw\Recyclable\cans_all_type\used-can-scrap-500x500.png,recyclable,used-can-scrap-500x500.png,87.17,True,500,500,3
data\raw\Organic\food_scraps\food-wastage-ap.jpg,organic,food-wastage-ap.jpg,60.47,True,660,440,3
data\raw\Non-Recyclable\diapers\51.jpg,non-recyclable,51.jpg,31.73,True,720,375,3
data\raw\Hazardous\e-waste\LED-CLF-Incandescent_1024x1024.jpg,hazardous,LED-CLF-Incandescent_1024x1024.jpg,79.41,True,1024,621,3
data\raw\Non-Recyclable\platics_bags_wrappers\lastic-bags-flat-vector-illustration-isolated-on-white-background-1817468831.jpg,non-recyclable,lastic-bags-flat-vector-illustration-isolated-on-white-background-1817468831.jpg,524.07,True,1500,1254,3
data\raw\Non-Recyclable\sanitary_napkin\EP_Mar_2023_CoverStory_Feature_750.jpg,non-recyclable,EP_Mar_2023_CoverStory_Feature_750.jpg,39.61,True,750,400,3
data\raw\Non-Recyclable\stroform_product\bbdcdabfab359104e5e0d6d62b2b1bb0-e1604602972745.png,non-recyclable,bbdcdabfab359104e5e0d6d62b2b1bb0-e1604602972745.png,118.89,True,523,427,3
data\raw\Recyclable\glass_containers\my-borosil-storage-jars-600-ml-classic-jar-with-wooden-lid-31556757061770.jpg,recyclable,my-borosil-storage-jars-600-ml-classic-jar-with-wooden-lid-31556757061770.jpg,138.16,True,1000,1000,3
data\raw\Non-Recyclable\ceramic_product\5d6244dbed155216ff0b25ec8a3405f3.jpg,non-recyclable,5d6244dbed155216ff0b25ec8a3405f3.jpg,79.87,True,600,819,3
data\raw\Recyclable\cans_all_type\5222093606_5eb8eb9a4b.jpg,recyclable,5222093606_5eb8eb9a4b.jpg,51.16,True,500,500,3
data\raw\Organic\food_scraps\IMG_8177-2B-25282-2529.jpg,organic,IMG_8177-2B-25282-2529.jpg,104.23,True,1024,835,3
data\raw\Hazardous\e-waste\E-Waste_Landfill - Copy.jpg,hazardous,E-Waste_Landfill - Copy.jpg,469.99,True,1632,1224,3
data\raw\Non-Recyclable\diapers\teddyy-baby-diapers-pants-easy-large-42s-2-1671743450.jpg,non-recyclable,teddyy-baby-diapers-pants-easy-large-42s-2-1671743450.jpg,82.96,True,853,1499,3
data\raw\Non-Recyclable\sanitary_napkin\always-feminine-hygiene-products-on-a-store-shelf-2AB64XC.jpg,non-recyclable,always-feminine-hygiene-products-on-a-store-shelf-2AB64XC.jpg,176.26,True,1300,1065,3
data\raw\Non-Recyclable\stroform_product\expanded-polystyrene.jpg,non-recyclable,expanded-polystyrene.jpg,817.02,True,2560,1920,3
data\raw\Hazardous\e-waste\cling-bin-with-discarded-electrical-and-electronic-devices-such-as-277722974.jpg,hazardous,cling-bin-with-discarded-electrical-and-electronic-devices-such-as-277722974.jpg,286.53,True,1500,1600,3
data\raw\Organic\egg_shells\pexels-antony-trivet-12626269-scaled.jpg,organic,pexels-antony-trivet-12626269-scaled.jpg,750.65,True,2560,1707,3
data\raw\Non-Recyclable\platics_bags_wrappers\Wrist_It_-_Impact_b16a8f3d-be40-41e9-b2a4-667e1f79613c.jpg,non-recyclable,Wrist_It_-_Impact_b16a8f3d-be40-41e9-b2a4-667e1f79613c.jpg,126.11,True,1600,1600,3
data\raw\Hazardous\e-waste\1200px-Handy_schrott_mobile_phone_scrap - Copy.jpg,hazardous,1200px-Handy_schrott_mobile_phone_scrap - Copy.jpg,270.91,True,1200,900,3
data\raw\Organic\food_scraps\Food-scraps-and-waste.jpg,organic,Food-scraps-and-waste.jpg,47.88,True,666,374,3
data\raw\Non-Recyclable\stroform_product\box-packed-with-styrofoam.jpg,non-recyclable,box-packed-with-styrofoam.jpg,30.36,True,610,407,3
data\raw\Non-Recyclable\platics_bags_wrappers\51xqA8a-wsL._AC_UF10001000_QL80_.jpg,non-recyclable,51xqA8a-wsL._AC_UF10001000_QL80_.jpg,38.74,True,833,1000,3
data\raw\Hazardous\e-waste\0.40042800_1555498967_e-waste2.jpg,hazardous,0.40042800_1555498967_e-waste2.jpg,176.52,True,1024,682,3
data\raw\Organic\food_scraps\compost-them-1644793139.jpg,organic,compost-them-1644793139.jpg,143.29,True,780,438,3
data\raw\Organic\yard_trimmings\excessive-lawn-clippings.JPG.jpg,organic,excessive-lawn-clippings.JPG.jpg,374.81,True,1600,1200,3
data\raw\Non-Recyclable\platics_bags_wrappers\lebanon-waste-trash-beach-1.jpg__1600x900_q85_crop_subsampling-2.jpg,non-recyclable,lebanon-waste-trash-beach-1.jpg__1600x900_q85_crop_subsampling-2.jpg,385.63,True,1600,900,3
data\raw\Hazardous\e-waste\New-RepBan_Guide-FluorescentBulbs_2008.jpg,hazardous,New-RepBan_Guide-FluorescentBulbs_2008.jpg,100.28,True,1280,720,3
data\raw\Recyclable\cans_all_type\c0469750-800px-wm.jpg,recyclable,c0469750-800px-wm.jpg,237.4,True,800,533,3
data\raw\Hazardous\e-waste\ling-electronic-waste-electronics-hazardous-waste-recycle-computer-recycling - Copy.png,hazardous,ling-electronic-waste-electronics-hazardous-waste-recycle-computer-recycling - Copy.png,39.24,True,900,958,3
data\raw\Hazardous\paints\page_1.jpg,hazardous,page_1.jpg,544.45,True,2312,2992,3
data\raw\Hazardous\batteries\What_Batteries_are_Best_for_Flashlights_2991x.jpg,hazardous,What_Batteries_are_Best_for_Flashlights_2991x.jpg,163.73,True,2991,1648,3
data\raw\Recyclable\glass_containers\image-removebg-preview_9fe2e65d-5a31-414e-81c5-4401ae93aecb.png,recyclable,image-removebg-preview_9fe2e65d-5a31-414e-81c5-4401ae93aecb.png,35.62,True,305,500,3
